animeTitle	Layton Mystery Tanteisha: Katri no Nazotoki File
animeType	TV
animeNumEpisode	50
releaseDate	
endDate	
animeNumMembers	
animeScore	7.27
animeUsers	2179
animeRank	
animePopularity	4545
animeDescription	"Professor Layton's daughter, Katrielle Layton, runs the Layton Detective Agency together with the talking dog Sherl and her assistant Ernest, and solves strange cases that happen everyday in London. Originally, she started the job with the purpose of finding her father, Hershel Layton, who had disappeared suddenly, but her incredible ability to solve puzzles made her well-known and she receives numerous requests.

(Source: Layton Wiki)"
animeRelated	['Layton Kyouju to Eien no Utahime']
animeCharacters	['Layton, Katrielle', 'Montoir, Noah', 'Royer, Geraldine', 'Sherl', 'Layton, Hershel', 'Triton, Luke', 'Aldebaran, Rufus', 'Freud, Anne', 'Darjeeling, Aspoiro', 'Wright, Simon']
animeVoices	['Hanazawa, Kana', 'Ikeda, Kyousuke', 'Yamamura, Hibiku', 'Kosugi, Juurouta', 'Yamadera, Kouichi', 'Saitou, Souma', 'Tsuda, Kenjirou', 'Ise, Mariya', 'Tadano, Youhei']
animeStaff	[['Hino, Akihiro', 'Director, Series Composition, Original Creator'], ['Mitsunaka, Susumu', 'Director'], ['Tanaka, Ryou', 'Sound Director'], ['Ishigura, Rei', 'Episode Director, Storyboard']]
