animeTitle	Hana Ichi Monme (OVA)
animeType	OVA
animeNumEpisode	3
releaseDate	1990-01-01 00:00:00
endDate	
animeNumMembers	
animeScore	
animeUsers	
animeRank	
animePopularity	17228
animeDescription	"Animated versions of tales that won the Short Story Prize in the Hanaichi Monme bulletin, including Noboru and the Wildcat, The Misleading Friends, Sanma 's March, Red Mail-Box on the Mountain-Tot), and One Sunday Morning at the Beginning of May.

(Source: The Anime Encyclopedia)"
animeRelated	[]
animeCharacters	[]
animeVoices	[]
animeStaff	[]
