animeTitle	Marvel Disk Wars: The Avengers
animeType	TV
animeNumEpisode	51
releaseDate	
endDate	
animeNumMembers	
animeScore	5.85
animeUsers	1667
animeRank	
animePopularity	5930
animeDescription	"The story will revolve around how the Avengers—Iron Man, Captain America, Thor, and the Hulk together with the help of Spider-Man and a group of teens—will harness their respective fighting skills and superhuman powers to foil Loki's scheme to take over the world. Marvel Disk Wars: The Avengers will target boys in the 6-12 age group.

(Source: Marvel)"
animeRelated	['Avengers Confidential: Black Widow to Punisher', 'Marvel Future Avengers']
animeCharacters	['Stark, Anthony', 'Parker, Peter', 'Rogers, Steve', 'Banner, Bruce', 'Loki', 'Odinson, Thor', 'Taylor, Chris', 'Shannon, Jessica', 'van Dyne, Janet', 'Akatsuki, Hikaru']
animeVoices	['Hanawa, Eiji', 'Kawada, Shinji', 'Nakaya, Kazuhiro', 'Matsuda, Kenichirou', 'Mutou, Tadashi', 'Kase, Yasuyuki', 'Kuwahata, Yuusuke', 'Oozora, Naomi', 'Mizuhashi, Kaori', 'Iguchi, Yuuichi']
animeStaff	[['Komura, Toshiaki', 'Director'], ['Kakudou, Hiroyuki', 'Episode Director'], ['Tsubota, Fumi', 'Script'], ['T.M.Revolution', 'Theme Song Performance']]
