animeTitle	Neko nanka Yondemo Konai.
animeType	TV
animeNumEpisode	12
releaseDate	
endDate	
animeNumMembers	
animeScore	6.04
animeUsers	485
animeRank	
animePopularity	10100
animeDescription	"The series focuses on a professional boxer who chooses to become a manga artist after sustaining an injury. The man takes in two cats: Kuro, who is very timid, and her younger sister Chin. 

(Source: Livechart)"
animeRelated	['Neko nanka Yondemo Konai.']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
